600	-8.68989555042498E-4
597	-9.19416299114133E-4
594	-8.60581153457466E-4
591	-9.05167261389864E-4
588	-9.18963128932749E-4
585	-8.07756430845616E-4
582	-8.55109585917127E-4
579	-8.47298862715721E-4
576	-8.02925943498334E-4
573	-8.10916885536621E-4
570	-7.84307542171743E-4
567	-8.2881453315662E-4
564	-7.04951687826439E-4
561	-7.46758063432543E-4
558	-8.05729313842183E-4
555	-7.78154015721717E-4
552	-7.22929919114124E-4
549	-7.1879378245673E-4
546	-6.75794294311221E-4
543	-6.99550035024375E-4
540	-6.4600703635577E-4
537	-6.50953314395454E-4
534	-6.30144480580543E-4
531	-6.48915172828368E-4
528	-5.79446099170029E-4
525	-6.11274331779545E-4
522	-5.14314050806682E-4
519	-4.50818695760644E-4
516	-4.71142058187747E-4
513	-4.15260793983158E-4
510	-4.6708180709793E-4
507	-3.37737471977006E-4
504	-3.33084787560537E-4
501	-3.37957902721012E-4
498	-3.15540862009292E-4
495	-3.83441073039992E-4
492	-2.86620676061253E-4
489	-2.15406155689645E-4
486	-2.7903629877626E-4
483	-2.69418023569084E-4
480	-1.81212985084623E-4
477	-1.91196071452191E-4
474	-3.12203061123432E-4
471	-4.26676751583064E-4
468	-3.39185638367841E-4
465	-6.99981305475759E-5
462	2.35572965632209E-4
459	4.88042703721675E-4
456	7.24600366330284E-4
453	9.3615909022775E-4
450	0.00114299561042913
447	0.00130919745809589
444	0.00142132526227465
441	0.0013885588106431
438	0.00139289823049232
435	0.00150241935257594
432	0.00160783269702959
429	0.00193922658428818
426	0.00221183369027328
423	0.00259539585361087
420	0.00292230447104866
417	0.00303541904160494
414	0.00332623156203253
411	0.00358682008058524
408	0.00376097543941264
405	0.00411435928294999
402	0.00433181025440338
399	0.0046726931343508
396	0.0050294034662364
393	0.00537312218176605
390	0.00588747962792886
387	0.00631207477167529
384	0.00687570630075402
381	0.00744819404593039
378	0.00805285203380387
375	0.00882665431585529
372	0.00959119769085542
369	0.0103362056279545
366	0.0113423726150417
363	0.0121005777899588
360	0.0130565574705535
357	0.0139566698325786
354	0.0149596672623508
351	0.0160586169777882
348	0.0171362567695167
345	0.0183808249080913
342	0.0195810661044651
339	0.0208989765132131
336	0.0222787082644548
333	0.0237259754068677
330	0.025221204879525
327	0.0267541880724139
324	0.0283806387799983
321	0.0301006137462348
318	0.0319279903712448
315	0.0337576866779638
312	0.0357064227128239
309	0.0378056867210647
306	0.0398466319128577
303	0.0421197843381219
300	0.0445437775479944
297	0.0469912923891873
294	0.0498418796232224
291	0.0530810938261767
288	0.0557157543402487
285	0.0587452877594497
282	0.0613930424200536
279	0.0649799523952998
276	0.068136019155874
273	0.0714000723026076
270	0.0746715687927963
267	0.0775180372481416
264	0.0809095590490633
261	0.0840073177846662
258	0.0875355070259005
255	0.0910626083505699
252	0.0945889987679577
249	0.0989187985444305
246	0.103166223483512
243	0.108326552988419
240	0.114221927913353
237	0.12284794516398
234	0.133330471538496
231	0.147330262745962
228	0.166960740132917
225	0.193375192461993
222	0.226630097043035
219	0.274665501519721
216	0.32303370075027
213	0.366044597712733
210	0.41309051581086
207	0.459805913361948
204	0.523522733441568
201	0.620414793443617
