600	0.00131022737517031
597	0.00128953379318053
594	0.00123808689263552
591	0.00129782741742948
588	0.00138306298507437
585	0.00141156049425904
582	0.0014518535028402
579	0.00149532635330738
576	0.00158401077833721
573	0.00165032279052614
570	0.00166985003205024
567	0.00173170694854708
564	0.00166078362420087
561	0.00156816040153226
558	0.00169998351427146
555	0.00176973488390338
552	0.00182688336544064
549	0.00178105059215201
546	0.00190273395960425
543	0.00182705585526198
540	0.00176579048658336
537	0.001828957616637
534	0.00182761389797527
531	0.00189588339271194
528	0.00192634343815808
525	0.00197065053522714
522	0.00197012211085071
519	0.00196395549957019
516	0.00259129696411003
513	0.00215127247185625
510	0.00215260649331691
507	0.00215655156470016
504	0.00222676179368018
501	0.00229171690419207
498	0.00231203950587296
495	0.00228062581697989
492	0.00237009188728836
489	0.00249279017437174
486	0.00251945604775739
483	0.00251345903319168
480	0.00265042798717164
477	0.00272157193045624
474	0.0027120121979577
471	0.00264063028529948
468	0.00268937049089154
465	0.00289709874335576
462	0.00317013838366301
459	0.00332011656075665
456	0.00355875132508779
453	0.00361108619663318
450	0.00383368258062777
447	0.00397580942440939
444	0.00393142734351529
441	0.00401370377992363
438	0.00407884548315233
435	0.00430555319420237
432	0.00446793798389186
429	0.00469734620255064
426	0.00502208943751575
423	0.00533115537316769
420	0.00564346582218452
417	0.00595224959935971
414	0.00617552071004373
411	0.00636218057805338
408	0.00667974033857281
405	0.0070141223841588
402	0.00726680551646903
399	0.00756920307460686
396	0.00798913157670862
393	0.00840924951202968
390	0.00884023533512534
387	0.00933964746151765
384	0.00992113789731998
381	0.0105080130407558
378	0.0111346024331237
375	0.0118985496602969
372	0.0127297567237374
369	0.0135604660257722
366	0.0144936767185615
363	0.0154579281413675
360	0.0163164133805806
357	0.0172690933711212
354	0.01819571539775
351	0.0192885621617114
348	0.0202964621944463
345	0.0214778937870375
342	0.0226565644854701
339	0.0238851054933293
336	0.0251640288568495
333	0.0265404016378334
330	0.027892439680462
327	0.0294083667145406
324	0.0309117832731949
321	0.0325181840969225
318	0.0343185193611395
315	0.0361048911915011
312	0.0380058870757254
309	0.0400791173886603
306	0.0421398595666007
303	0.044336381050683
300	0.0466096465358823
297	0.0489880728908671
294	0.0516766803350395
291	0.0543192712193635
288	0.057268620030067
285	0.0601669392120529
282	0.0630960467654636
279	0.0657144116013321
276	0.0690082393336213
273	0.0718670494383969
270	0.0750216770605018
267	0.0779014786042304
264	0.080688818557108
261	0.0837917896637547
258	0.0870453613630659
255	0.0900843433776594
252	0.0933760676716194
249	0.0972764088017788
246	0.101535088882314
243	0.106379598419036
240	0.111517571215602
237	0.119339976731222
234	0.130214022984241
231	0.143919826261282
228	0.163385255674826
225	0.188662731558178
222	0.220848011071598
219	0.259851966349848
216	0.313107859362118
213	0.360637786227189
210	0.400086946216673
207	0.444650178805258
204	0.50121511108685
201	0.581842969315839
